# entry_rcm threshold = 2.00 mm, tip_target threshold = 3.00 mm, skull threshold = 0 mm
time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,raw_task_qdot_norm_rad_s,nullspace_joint_contrib_norm_rad_s,boosted_damping,task2_nullspace_disabled,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm
14.6667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.7814,0.99500,0.77722,1.51677,0.10000,0.77487,1.51950,0.09998,0.59290,1.73130,0.09900,0.78455,1.51546,0.10000,0.78482,1.48482,0.10589,0.97527,1.27527,0.09868,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,310.839,31.807,314.424,312.467,312.327,310.839,28.289,747.593,4.336,0.000,0.21007,0.21017,0.00128,0.05500,1,0.00000,10.069,-61.763,-0.958,-17.155,23.456,0.000,-0.815,-0.895,7.105,-3.693,-8.904,0.000,0,0,1
14.7333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.7867,0.99500,0.77765,1.51645,0.09997,0.77530,1.51918,0.09996,0.59301,1.73071,0.09911,0.78492,1.51508,0.10000,0.78486,1.48486,0.10609,0.97528,1.27528,0.09839,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,310.307,31.271,313.893,311.925,311.807,310.307,27.751,747.077,4.249,0.000,0.20549,0.20563,0.00130,0.05500,1,0.00000,10.042,-61.788,-0.728,-17.277,23.164,0.000,-0.812,-0.808,6.900,-3.678,-8.728,0.000,0,0,1
14.8000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.7920,0.99500,0.77808,1.51613,0.09994,0.77573,1.51886,0.09993,0.59313,1.73012,0.09921,0.78529,1.51471,0.10000,0.78490,1.48490,0.10629,0.97529,1.27529,0.09811,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,309.775,30.735,313.362,311.384,311.287,309.775,27.215,746.562,4.164,0.000,0.20119,0.20136,0.00131,0.05500,1,0.00000,10.015,-61.811,-0.505,-17.398,22.877,0.000,-0.816,-0.729,6.708,-3.647,-8.566,0.000,0,0,1
14.8667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.7973,0.99500,0.77852,1.51582,0.09991,0.77616,1.51854,0.09990,0.59325,1.72954,0.09932,0.78567,1.51433,0.10000,0.78494,1.48494,0.10648,0.97530,1.27530,0.09782,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,309.245,30.201,312.832,310.844,310.768,309.245,26.679,746.047,4.081,0.000,0.19685,0.19705,0.00132,0.05500,1,0.00000,9.988,-61.832,-0.289,-17.518,22.597,0.000,-0.812,-0.647,6.513,-3.634,-8.397,0.000,0,0,1
14.9333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8026,0.99500,0.77895,1.51550,0.09988,0.77658,1.51821,0.09988,0.59338,1.72896,0.09942,0.78604,1.51396,0.10000,0.78499,1.48499,0.10668,0.97531,1.27531,0.09754,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,308.714,29.666,312.302,310.302,310.249,308.714,26.143,745.531,3.999,0.000,0.19276,0.19299,0.00134,0.05500,1,0.00000,9.961,-61.849,-0.078,-17.638,22.321,0.000,-0.807,-0.573,6.328,-3.625,-8.235,0.000,0,0,1
15.0000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8078,0.99500,0.78003,1.51571,0.09985,0.77766,1.51842,0.09985,0.59376,1.72855,0.09962,0.78641,1.51359,0.10000,0.78503,1.48503,0.10688,0.97533,1.27533,0.09725,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,308.085,28.953,311.675,309.742,309.726,308.085,25.407,744.987,3.808,0.000,0.34485,0.34522,0.00129,0.05500,1,0.48238,9.916,-61.919,0.303,-17.895,21.820,0.000,-1.302,-1.981,10.996,-7.489,-14.415,0.000,0,0,1
15.0667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8131,0.99500,0.78096,1.51579,0.09983,0.77858,1.51849,0.09983,0.59408,1.72810,0.09980,0.78679,1.51321,0.10000,0.78508,1.48508,0.10708,0.97534,1.27534,0.09697,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,307.480,28.297,311.071,309.181,309.204,307.480,24.736,744.442,3.644,0.000,0.30836,0.30877,0.00132,0.05500,1,0.47312,9.874,-61.974,0.640,-18.129,21.374,0.000,-1.208,-1.551,9.773,-6.835,-12.886,0.000,0,0,1
15.1333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8184,0.99500,0.78176,1.51577,0.09982,0.77938,1.51846,0.09982,0.59435,1.72761,0.09997,0.78716,1.51284,0.10000,0.78512,1.48512,0.10727,0.97536,1.27536,0.09669,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,306.893,27.681,310.485,308.621,308.683,306.893,24.109,743.900,3.502,0.000,0.27917,0.27964,0.00135,0.05500,1,0.46368,9.836,-62.016,0.941,-18.345,20.973,0.000,-1.114,-1.212,8.782,-6.356,-11.646,0.000,0,0,1
15.2000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8237,0.99500,0.78247,1.51566,0.09981,0.78008,1.51836,0.09981,0.59460,1.72710,0.10013,0.78753,1.51247,0.10000,0.78517,1.48517,0.10747,0.97538,1.27538,0.09640,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,306.319,27.090,309.911,308.060,308.160,306.319,23.511,743.359,3.378,0.000,0.25514,0.25566,0.00138,0.05500,1,0.45443,9.800,-62.048,1.214,-18.546,20.608,0.000,-1.039,-0.937,7.965,-5.937,-10.632,0.000,0,0,1
15.2667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8290,0.99500,0.78310,1.51550,0.09981,0.78070,1.51818,0.09982,0.59482,1.72657,0.10028,0.78791,1.51209,0.10000,0.78522,1.48522,0.10766,0.97540,1.27540,0.09612,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,305.755,26.517,309.349,307.500,307.637,305.755,22.933,742.820,3.267,0.000,0.23560,0.23615,0.00140,0.05500,1,0.44508,9.767,-62.072,1.462,-18.735,20.272,0.000,-0.979,-0.705,7.293,-5.594,-9.812,0.000,0,0,1
15.3333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8342,0.99500,0.78367,1.51528,0.09981,0.78127,1.51797,0.09982,0.59502,1.72602,0.10042,0.78828,1.51172,0.10000,0.78527,1.48527,0.10786,0.97543,1.27543,0.09584,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,305.200,25.957,308.794,306.941,307.114,305.200,22.369,742.283,3.168,0.000,0.21915,0.21975,0.00143,0.05500,1,0.43566,9.736,-62.089,1.689,-18.914,19.961,0.000,-0.924,-0.512,6.719,-5.314,-9.120,0.000,0,0,1
15.4000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8395,0.99500,0.78419,1.51503,0.09981,0.78178,1.51771,0.09982,0.59521,1.72547,0.10055,0.78865,1.51135,0.10000,0.78532,1.48533,0.10805,0.97545,1.27545,0.09555,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,304.650,25.405,308.245,306.383,306.589,304.650,21.815,741.748,3.078,0.000,0.20587,0.20651,0.00145,0.05500,1,0.42631,9.706,-62.101,1.900,-19.086,19.671,0.000,-0.879,-0.353,6.247,-5.098,-8.558,0.000,0,0,1
15.4667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8448,0.99500,0.78468,1.51475,0.09982,0.78227,1.51742,0.09983,0.59539,1.72491,0.10068,0.78903,1.51097,0.10000,0.78538,1.48538,0.10824,0.97548,1.27548,0.09527,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,304.106,24.860,307.701,305.826,306.065,304.106,21.268,741.214,2.996,0.000,0.19428,0.19495,0.00147,0.05500,1,0.41710,9.677,-62.107,2.097,-19.250,19.397,0.000,-0.839,-0.213,5.830,-4.909,-8.067,0.000,0,0,1
15.5333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8501,0.99500,0.78513,1.51444,0.09982,0.78272,1.51711,0.09983,0.59556,1.72435,0.10080,0.78940,1.51060,0.10000,0.78543,1.48543,0.10843,0.97551,1.27551,0.09499,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,303.566,24.319,307.161,305.270,305.540,303.566,20.726,740.681,2.920,0.000,0.18442,0.18512,0.00150,0.05500,1,0.40774,9.650,-62.110,2.281,-19.409,19.138,0.000,-0.808,-0.096,5.472,-4.739,-7.655,0.000,0,0,1
15.6000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8554,0.99500,0.78557,1.51412,0.09982,0.78315,1.51679,0.09984,0.59573,1.72379,0.10091,0.78977,1.51023,0.10000,0.78549,1.48549,0.10863,0.97554,1.27554,0.09471,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,303.029,23.782,306.625,304.716,305.016,303.029,20.188,740.151,2.850,0.000,0.17604,0.17678,0.00152,0.05500,1,0.39852,9.623,-62.108,2.454,-19.563,18.891,0.000,-0.778,0.009,5.157,-4.613,-7.298,0.000,0,0,1
15.6667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8606,0.99500,0.78599,1.51378,0.09983,0.78357,1.51645,0.09984,0.59590,1.72322,0.10102,0.79015,1.50985,0.10000,0.78555,1.48555,0.10882,0.97557,1.27557,0.09442,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,302.495,23.248,306.090,304.163,304.491,302.495,19.653,739.621,2.784,0.000,0.16866,0.16943,0.00154,0.05500,1,0.38916,9.598,-62.104,2.618,-19.713,18.655,0.000,-0.754,0.104,4.875,-4.495,-6.988,0.000,0,0,1
15.7333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8659,0.99500,0.78639,1.51343,0.09983,0.78397,1.51610,0.09985,0.59607,1.72266,0.10112,0.79052,1.50948,0.10000,0.78561,1.48561,0.10901,0.97560,1.27560,0.09414,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,301.963,22.717,305.559,303.612,303.968,301.963,19.121,739.093,2.722,0.000,0.16220,0.16300,0.00156,0.05500,1,0.38000,9.573,-62.097,2.772,-19.860,18.429,0.000,-0.732,0.186,4.624,-4.399,-6.713,0.000,0,0,1
15.8000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8712,0.99500,0.78679,1.51308,0.09983,0.78436,1.51574,0.09985,0.59625,1.72211,0.10122,0.79089,1.50911,0.10000,0.78567,1.48567,0.10920,0.97563,1.27564,0.09386,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,301.433,22.187,305.029,303.063,303.445,301.433,18.592,738.566,2.663,0.000,0.15644,0.15727,0.00158,0.05500,1,0.37075,9.549,-62.087,2.919,-20.004,18.211,0.000,-0.712,0.263,4.394,-4.319,-6.466,0.000,0,0,1
15.8667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8765,0.99500,0.78717,1.51272,0.09984,0.78475,1.51538,0.09985,0.59642,1.72155,0.10132,0.79127,1.50873,0.10000,0.78573,1.48573,0.10938,0.97567,1.27567,0.09358,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,300.905,21.659,304.501,302.513,302.921,300.905,18.063,738.040,2.608,0.000,0.15112,0.15198,0.00159,0.05500,1,0.36149,9.525,-62.074,3.059,-20.145,18.001,0.000,-0.696,0.333,4.180,-4.237,-6.241,0.000,0,0,1
15.9333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8818,0.99500,0.78755,1.51235,0.09984,0.78512,1.51501,0.09986,0.59660,1.72100,0.10141,0.79164,1.50836,0.10000,0.78579,1.48579,0.10957,0.97571,1.27571,0.09330,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,300.378,21.132,303.974,301.966,302.399,300.378,17.536,737.514,2.555,0.000,0.14644,0.14733,0.00161,0.05500,1,0.35231,9.502,-62.060,3.191,-20.284,17.798,0.000,-0.679,0.398,3.985,-4.177,-6.037,0.000,0,0,1
16.0000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8870,0.99500,0.78793,1.51198,0.09984,0.78549,1.51464,0.09986,0.59678,1.72045,0.10150,0.79201,1.50799,0.10000,0.78585,1.48585,0.10976,0.97575,1.27575,0.09302,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,299.852,20.606,303.448,301.419,301.877,299.852,17.010,736.990,2.504,0.000,0.14200,0.14291,0.00163,0.05500,1,0.34309,9.480,-62.043,3.318,-20.420,17.601,0.000,-0.664,0.459,3.801,-4.113,-5.846,0.000,0,0,1
16.0667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8923,0.99500,0.78830,1.51161,0.09984,0.78586,1.51426,0.09986,0.59696,1.71991,0.10159,0.79239,1.50761,0.10000,0.78592,1.48592,0.10994,0.97579,1.27579,0.09274,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,299.327,20.081,302.924,300.874,301.355,299.327,16.485,736.466,2.456,0.000,0.13797,0.13892,0.00165,0.05500,1,0.33387,9.458,-62.025,3.439,-20.555,17.411,0.000,-0.652,0.514,3.630,-4.055,-5.673,0.000,0,0,1
16.1333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.8976,0.99500,0.78867,1.51124,0.09984,0.78623,1.51389,0.09986,0.59715,1.71937,0.10167,0.79276,1.50724,0.10000,0.78598,1.48598,0.11013,0.97583,1.27583,0.09246,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,298.803,19.557,302.399,300.329,300.834,298.803,15.961,735.942,2.410,0.000,0.13423,0.13520,0.00167,0.05500,1,0.32465,9.436,-62.004,3.554,-20.688,17.226,0.000,-0.639,0.565,3.468,-4.007,-5.508,0.000,0,0,1
16.2000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9029,0.99500,0.78903,1.51086,0.09984,0.78659,1.51351,0.09986,0.59734,1.71883,0.10175,0.79313,1.50687,0.10000,0.78605,1.48605,0.11031,0.97588,1.27588,0.09219,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,298.279,19.034,301.876,299.785,300.313,298.279,15.437,735.419,2.365,0.000,0.13060,0.13159,0.00168,0.05500,1,0.31550,9.415,-61.982,3.664,-20.820,17.046,0.000,-0.626,0.619,3.309,-3.956,-5.350,0.000,0,0,1
16.2667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9082,0.99500,0.78940,1.51049,0.09984,0.78695,1.51313,0.09986,0.59754,1.71830,0.10183,0.79351,1.50649,0.10000,0.78612,1.48612,0.11050,0.97592,1.27592,0.09191,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,297.756,18.511,301.353,299.243,299.792,297.756,14.914,734.897,2.323,0.000,0.12724,0.12826,0.00170,0.05500,1,0.30635,9.394,-61.959,3.769,-20.950,16.871,0.000,-0.613,0.667,3.160,-3.914,-5.199,0.000,0,0,1
16.3333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9134,0.99500,0.78976,1.51011,0.09984,0.78731,1.51275,0.09986,0.59774,1.71778,0.10191,0.79388,1.50612,0.10000,0.78619,1.48619,0.11068,0.97597,1.27597,0.09163,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,297.234,17.989,300.831,298.701,299.272,297.234,14.392,734.375,2.282,0.000,0.12390,0.12494,0.00172,0.05500,1,0.29718,9.374,-61.933,3.869,-21.078,16.701,0.000,-0.603,0.713,3.014,-3.860,-5.054,0.000,0,0,1
16.4000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9187,0.99500,0.79012,1.50973,0.09984,0.78767,1.51237,0.09986,0.59795,1.71726,0.10198,0.79425,1.50575,0.10000,0.78626,1.48626,0.11086,0.97602,1.27602,0.09136,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,296.712,17.467,300.309,298.160,298.752,296.712,13.870,733.854,2.243,0.000,0.12095,0.12202,0.00173,0.05500,1,0.28802,9.354,-61.907,3.965,-21.205,16.536,0.000,-0.589,0.759,2.876,-3.830,-4.915,0.000,0,0,1
16.4667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9240,0.99500,0.79048,1.50936,0.09983,0.78803,1.51200,0.09986,0.59816,1.71674,0.10205,0.79463,1.50537,0.10000,0.78633,1.48633,0.11104,0.97607,1.27607,0.09108,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,296.190,16.945,299.788,297.620,298.233,296.190,13.349,733.332,2.205,0.000,0.11815,0.11925,0.00175,0.05500,1,0.27883,9.334,-61.878,4.056,-21.331,16.375,0.000,-0.579,0.800,2.748,-3.790,-4.789,0.000,0,0,1
16.5333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9293,0.99500,0.79084,1.50898,0.09983,0.78839,1.51162,0.09986,0.59837,1.71623,0.10212,0.79500,1.50500,0.10000,0.78641,1.48641,0.11122,0.97612,1.27612,0.09080,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,295.669,16.424,299.267,297.080,297.714,295.669,12.828,732.812,2.168,0.000,0.11532,0.11644,0.00176,0.05500,1,0.26968,9.315,-61.849,4.143,-21.455,16.218,0.000,-0.569,0.841,2.619,-3.747,-4.661,0.000,0,0,1
16.6000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9346,0.99500,0.79120,1.50860,0.09983,0.78875,1.51124,0.09986,0.59859,1.71572,0.10219,0.79537,1.50463,0.10000,0.78648,1.48648,0.11140,0.97617,1.27618,0.09053,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,295.148,15.904,298.746,296.541,297.195,295.148,12.307,732.291,2.133,0.000,0.11278,0.11392,0.00178,0.05500,1,0.26049,9.296,-61.818,4.225,-21.578,16.066,0.000,-0.558,0.880,2.499,-3.712,-4.543,0.000,0,0,1
16.6667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9398,0.99500,0.79156,1.50822,0.09983,0.78911,1.51086,0.09986,0.59882,1.71521,0.10225,0.79575,1.50425,0.10000,0.78656,1.48656,0.11158,0.97623,1.27623,0.09025,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,294.628,15.383,298.225,296.003,296.676,294.628,11.787,731.770,2.099,0.000,0.11015,0.11131,0.00179,0.05500,1,0.25138,9.278,-61.786,4.304,-21.700,15.917,0.000,-0.546,0.919,2.376,-3.676,-4.419,0.000,0,0,1
16.7333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9451,0.99500,0.79192,1.50785,0.09982,0.78946,1.51048,0.09986,0.59904,1.71471,0.10231,0.79612,1.50388,0.10000,0.78663,1.48663,0.11175,0.97629,1.27629,0.08998,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,294.107,14.863,297.705,295.465,296.158,294.107,11.267,731.250,2.067,0.000,0.10779,0.10898,0.00181,0.05500,1,0.24221,9.260,-61.753,4.379,-21.821,15.772,0.000,-0.537,0.953,2.265,-3.640,-4.309,0.000,0,0,1
16.8000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9504,0.99500,0.79228,1.50747,0.09982,0.78982,1.51010,0.09985,0.59927,1.71422,0.10237,0.79649,1.50351,0.10000,0.78671,1.48671,0.11193,0.97635,1.27635,0.08971,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,293.587,14.343,297.185,294.929,295.640,293.587,10.747,730.730,2.036,0.000,0.10554,0.10675,0.00182,0.05500,1,0.23305,9.242,-61.718,4.450,-21.941,15.631,0.000,-0.529,0.987,2.159,-3.601,-4.206,0.000,0,0,1
16.8667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9557,0.99500,0.79264,1.50710,0.09982,0.79018,1.50973,0.09985,0.59951,1.71372,0.10243,0.79687,1.50313,0.10000,0.78679,1.48679,0.11210,0.97641,1.27641,0.08944,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,293.067,13.823,296.665,294.392,295.122,293.067,10.228,730.210,2.006,0.000,0.10330,0.10452,0.00184,0.05500,1,0.22392,9.224,-61.683,4.518,-22.060,15.494,0.000,-0.517,1.022,2.047,-3.574,-4.093,0.000,0,0,1
16.9333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9610,0.99500,0.79300,1.50672,0.09981,0.79054,1.50935,0.09985,0.59975,1.71324,0.10249,0.79724,1.50276,0.10000,0.78687,1.48687,0.11228,0.97647,1.27647,0.08917,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,292.547,13.303,296.145,293.856,294.604,292.547,9.708,729.690,1.977,0.000,0.10108,0.10232,0.00185,0.05500,1,0.21477,9.207,-61.646,4.582,-22.177,15.359,0.000,-0.508,1.055,1.942,-3.534,-3.989,0.000,0,0,1
17.0000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9662,0.99500,0.79336,1.50634,0.09981,0.79089,1.50897,0.09985,0.59999,1.71275,0.10254,0.79761,1.50239,0.10000,0.78695,1.48695,0.11245,0.97653,1.27653,0.08889,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,292.027,12.784,295.625,293.320,294.086,292.027,9.189,729.171,1.949,0.000,0.09903,0.10029,0.00187,0.05500,1,0.20563,9.190,-61.608,4.643,-22.293,15.229,0.000,-0.497,1.087,1.840,-3.503,-3.887,0.000,0,0,1
17.0667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9715,0.99500,0.79372,1.50597,0.09981,0.79125,1.50860,0.09984,0.60024,1.71227,0.10260,0.79799,1.50201,0.10000,0.78703,1.48703,0.11262,0.97659,1.27660,0.08862,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,291.508,12.264,295.105,292.785,293.569,291.508,8.670,728.651,1.922,0.000,0.09704,0.09833,0.00188,0.05500,1,0.19650,9.173,-61.569,4.700,-22.409,15.101,0.000,-0.486,1.116,1.741,-3.473,-3.787,0.000,0,0,1
17.1333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9768,0.99500,0.79408,1.50559,0.09980,0.79161,1.50822,0.09984,0.60049,1.71179,0.10265,0.79836,1.50164,0.10000,0.78712,1.48712,0.11279,0.97666,1.27666,0.08836,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,290.988,11.745,294.586,292.250,293.051,290.988,8.151,728.132,1.896,0.000,0.09529,0.09660,0.00189,0.05500,1,0.18736,9.157,-61.530,4.755,-22.523,14.977,0.000,-0.476,1.145,1.650,-3.450,-3.695,0.000,0,0,1
17.2000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9821,0.99500,0.79444,1.50522,0.09980,0.79197,1.50784,0.09984,0.60074,1.71131,0.10270,0.79873,1.50127,0.10000,0.78720,1.48720,0.11296,0.97673,1.27673,0.08809,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,290.468,11.226,294.066,291.716,292.534,290.468,7.632,727.612,1.871,0.000,0.09332,0.09464,0.00191,0.05500,1,0.17817,9.141,-61.489,4.806,-22.636,14.855,0.000,-0.468,1.174,1.556,-3.406,-3.602,0.000,0,0,1
17.2667,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9874,0.99500,0.79480,1.50485,0.09980,0.79233,1.50747,0.09983,0.60100,1.71084,0.10275,0.79911,1.50089,0.10000,0.78729,1.48729,0.11313,0.97680,1.27680,0.08782,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,289.949,10.707,293.547,291.183,292.017,289.949,7.114,727.093,1.847,0.000,0.09169,0.09303,0.00192,0.05500,1,0.16907,9.126,-61.447,4.854,-22.748,14.737,0.000,-0.458,1.199,1.470,-3.382,-3.515,0.000,0,0,1
17.3333,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9926,0.99500,0.79516,1.50447,0.09979,0.79269,1.50709,0.09983,0.60126,1.71037,0.10279,0.79948,1.50052,0.10000,0.78737,1.48737,0.11329,0.97687,1.27687,0.08755,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,289.430,10.188,293.028,290.649,291.500,289.430,6.595,726.574,1.824,0.000,0.09002,0.09138,0.00193,0.05500,1,0.15992,9.110,-61.405,4.900,-22.860,14.622,0.000,-0.448,1.226,1.383,-3.354,-3.426,0.000,0,0,1
17.4000,0.06667,15.00,T3_safe_insertion,InsertionSequence,PierceEntry,0.9979,0.99500,0.79552,1.50410,0.09979,0.79305,1.50672,0.09983,0.60152,1.70991,0.10284,0.79985,1.50015,0.10000,0.78746,1.48746,0.11346,0.97694,1.27694,0.08729,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,288.910,9.669,292.508,290.116,290.983,288.910,6.077,726.054,1.802,0.000,0.08840,0.08977,0.00194,0.05500,1,0.15077,9.095,-61.362,4.943,-22.970,14.509,0.000,-0.439,1.252,1.298,-3.324,-3.341,0.000,0,0,1
17.4667,0.06667,15.00,T3_safe_insertion,InsertionSequence,InsertToTarget,0.0000,0.99500,0.79588,1.50372,0.09978,0.79341,1.50634,0.09982,0.60179,1.70944,0.10288,0.80000,1.50000,0.10000,0.78755,1.48755,0.11362,0.97702,1.27702,0.08702,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,288.391,9.149,291.989,289.583,290.465,288.391,5.559,725.535,1.781,0.000,0.08687,0.08826,0.00196,0.05500,1,0.14164,9.081,-61.318,4.982,-23.079,14.399,0.000,-0.431,1.276,1.218,-3.293,-3.261,0.000,0,0,1
17.5333,0.06667,15.00,T3_safe_insertion,InsertionSequence,InsertToTarget,0.0033,0.99500,0.79622,1.50350,0.09983,0.79375,1.50612,0.09987,0.60204,1.70913,0.10295,0.80066,1.49934,0.10000,0.78764,1.48764,0.11379,0.97709,1.27709,0.08676,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,287.988,8.745,291.587,289.175,290.078,287.988,5.152,725.136,1.758,0.000,0.07128,0.07275,0.00197,0.05500,1,0.31477,9.068,-61.283,5.011,-23.179,14.312,0.000,-0.364,1.015,0.832,-2.907,-2.524,0.000,0,0,1
17.6000,0.06667,15.00,T3_safe_insertion,InsertionSequence,InsertToTarget,0.0066,0.99500,0.79657,1.50323,0.09987,0.79410,1.50585,0.09991,0.60231,1.70879,0.10301,0.80132,1.49868,0.10000,0.78773,1.48773,0.11395,0.97717,1.27717,0.08649,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,287.552,8.308,291.150,288.731,289.652,287.552,4.713,724.702,1.739,0.000,0.06753,0.06895,0.00198,0.05500,1,0.29730,9.055,-61.243,5.033,-23.271,14.230,0.000,-0.360,1.175,0.647,-2.672,-2.430,0.000,0,0,1
